"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
LGSS001-DN347266-07489734,Contract,"Cambridgeshire County Council",Awarded,2019-01-02T15:20:12Z,"March - Wisbech Transport Corridor Study (Including Governance for Railway Investment Projects (GRIP) 3 B Options Selection Rail)","Appointment of Mott MacDonald Ltd for consultancy services via the ESPO 664 framework.",,,"East Midlands","71311200 ",,Contracts@Milton-Keynes.gov.uk,"Shire Hall","Castle Street",Cambridge,"CB3 0AP",England,,,,,,28/11/2018,31/08/2019,02/11/2018,NO,,Yes,No,No,Services,933465,,28/11/2018,933465,"[Mott MacDonald Ltd|Fourth floor
9 Portland Street 
Manchester 
M1 3BE|NONE||No|No]",,29/11/2018,31/08/2019,"Other ",
3886,Contract,"HOMES & COMMUNITIES AGENCY",Awarded,2016-03-02T10:28:40Z,"Former Huncoat Power Station, Accrington","Consultants to provide a detailed specification for the Masterplan Brief and costs to prepare the Masterplan Framework and to prepare a supporting addendum to the brief which synthesizes known site constraints and opportunities, land use and access options to further test and a high level design/landscape framework.",,,"North East","71000000 70000000 90713000 ",,mail@homesandcommunities.co.uk,"Woodlands,","Manton Lane,","Bedford,","MK41 7LW",England,,,"3886-ITP-Masterplan Brief.docx 3886-ITT-Masterplan Brief.pdf ","https://www.gov.uk/government/publications/hca-contracts-and-tenders ",,18/12/2015,31/01/2016,18/12/2015,NO,,No,No,No,Services,16683.75,,18/12/2015,16683.75,"[Mott MacDonald Ltd|Demeter House, Station Road, Cambridge, CB1 2RS|||No|No]",,18/12/2015,31/01/2016," ",
PPRO04/037/039,Contract,"DEPARTMENT FOR TRANSPORT",Awarded,2016-01-14T15:25:45Z,"Assessing the Impact& Quality of Disability Equality Awareness Training currently Available to Bus and Coach Drivers","The Department for Transport requires research on disability awareness training to provide greater insight on the effectiveness of a variety of training courses on offer in Great Britain.",,,London,"73000000 ",,DfTprocurement@dft.gsi.gov.uk,"1/24 Great Minster House, 33 Horseferry Road",,London,"SW1P 4DR",England,,,"160112 Signed Contract_Redacted.pdf 150803 Disability Training Research Specification v5.pdf ",,,12/01/2016,30/05/2016,04/08/2015,NO,,No,No,No,Services,53175,53175,16/12/2015,53175,"[Mott MacDonald Ltd|Mott MacDonald House
8-10 Sydenham Road
Croydon CR0 2EE|||No|No]",,12/01/2016,30/05/2016," ",
"SO14820 (Transparency)",Contract,"CROWN COMMERCIAL SERVICE",Awarded,2016-01-12T13:40:36Z,"Assessing the Impact & Quality of Disability Equality Awareness Training Currently Available to Bus & Coach Drivers: Transparency","This underpinning research will provide the Department with greater insight on the effectiveness of a variety of training courses on offer around Great Britain. The good practice guidance will be made available to bus and coach operators to assist them in the development and delivery of training in the run up to it becoming compulsory in 2018.",,,"Any region","73000000 ","David Hughes",ServiceOps.Research@crowncommercial.gov.uk,"Concept House",,Newport,"NP10 8QQ",Wales,,,"SO14820 Contract Award - REDACTED.pdf ",,,21/12/2015,30/05/2016,16/10/2015,NO,,No,No,No,Services,53175,,21/12/2015,53175,"[Mott MacDonald Ltd|Mott MacDonald House, 8-10 Sydenham Road, Croydon CR0 2EE|||No|No]",,21/12/2015,30/05/2016,"Open ",
"SO14448 -Cabinet Office ConsultancyONE Contract",Contract,"CROWN COMMERCIAL SERVICE",Awarded,2015-10-09T16:07:28Z,"SO14448 -Cabinet Office ConsultancyONE Contract","The contract has already been awarded. This information is published for transparency purposes. The Authority undertook the procurement (through  the ConsultancyONE Framework Agreement - RM 1502) of the design, test and implementation of an Assessment Management Platform (AMP) for the Government Commercial function (GCF). This is to be used for the assessment and management for the potential upskilling of commercial competencies for senior civil servants across central Government.",,,"Any region","79410000 ",CCS London Managed Service Team,ManagedProcurementService@crowncommercial.gov.uk,"2nd Floor, Aviation House 125 Kingsway",,London,WC2B 6NH,England,,,"SO14448 CO_Cmrcl_Dvpt-V1.0-signed.pdf ",,,23/09/2015,22/03/2016,01/09/2015,NO,,No,No,No,Services,80000,,23/09/2015,80000,"[Mott MacDonald Ltd|10, Fleet Place
London EC4M 7RB|||No|No]",,23/09/2015,22/03/2016,"Restricted ",
"DFID 6514 - Contract Amendment No. 3",Contract,"DEPARTMENT FOR INTERNATIONAL DEVELOPMENT",Awarded,2015-09-21T14:45:26Z,"DFID 6514 Transforming Teaching and Learning (T-TEL) Programme in Ghana (formerly G-PASS) - Contract Amendment No. 3","Actual CPV code is ‘75211200 Foreign Economic-Aid Related Services’.

Contract Amendment No. 3",,"G75 8EA",Scotland,"75211000 ","Public Enquiry Point",enquiry@dfid.gov.uk,"Department for International Development (DFID0","Abercrombie House, Eaglesham Road","East Kilbride","G75 8EA",Scotland,"+44 (0) 1355 84 3132",https://www.gov.uk/government/organisations/department-for-international-development,"DFID 6514 Contract Amendment No 3.pdf ",,,01/11/2014,31/12/2018,12/03/2014,NO,,Yes,Yes,No,Services,15517120,,20/10/2014,15517120,"[Mott MacDonald Ltd trading as Cambridge Education|Demeter House, Station Road, Cambridge, England, CB1 2RS, United Kingdom|||No|No]",,01/11/2014,31/12/2018,"Restricted ",
"1009/HOPG Estates PS Framework",Contract,"HOME OFFICE",Awarded,2015-09-09T10:35:09Z,"UKBF Site 134 Container Wall","Full design team and project management services are required by UK Border Force for the design and installation of a container wall to separate specialist equipment.",,,"South East","71530000 ",,hopg.contractfinder@homeoffice.gsi.gov.uk,"2 Marsham St",,London,"SW1P 4DF",England,,,,,,30/07/2015,20/08/2015,16/07/2015,NO,,No,No,No,Services,56744.89,,23/07/2015,56744.89,"[Mott MacDonald Ltd,|Mott MacDonald House, 
8-10 Sydenham Road, 
Croydon 
Surrey 
CR0 2EE|||No|No]",,30/07/2015,20/08/2015,"Other ",
"1007/HOPG Estates PS Framework",Contract,"HOME OFFICE",Awarded,2015-09-09T09:26:49Z,"HOT London Fleet St, TW3 Estate Consolidation - Feasibility Study","A feasibility study is required to establish how 300 Home Office staff can be relocated into three other Home Office properties in the London area or the wider government estate if no suitable HO space can be found. The relocation of the staff will allow the Home Office to exit the Fleet St property at the next available lease break. This project is part of the wider TW3 estate transformation/consolidation programme.",,,London,"71530000 ",,hopg.contractfinder@homeoffice.gsi.gov.uk,"2 Marsham St",,London,"SW1P 4DF",England,,,,,,01/09/2015,13/10/2015,31/07/2015,NO,,No,No,No,Services,33943,,18/08/2015,33943,"[Mott MacDonald Ltd,|Mott MacDonald House, 
8-10 Sydenham Road, 
Croydon 
Surrey 
CR0 2EE|||No|No]",,01/09/2015,13/10/2015,"Other ",
"DFID 6279 - Contract Amendment No. 1",Contract,"DEPARTMENT FOR INTERNATIONAL DEVELOPMENT",Awarded,2015-08-27T10:58:46Z,"DFID 6279 Technical Assistance for Southern Africa Regional Programme for HIV Prevention Evidence - Contract Amendment No. 1","Actual CPV code is ‘75211200 Foreign Economic-Aid Related Services’.

Contract Amendment No. 1",,"G75 8EA",Scotland,"75211000 ","Public Enquiry Point",enquiry@dfid.gov.uk,"Department for International Development (DFID)","Abercrombie House, Eaglesham Road","East Kilbride","G75 8EA",Scotland,"+44 (0) 1355 84 3132",https://www.gov.uk/government/organisations/department-for-international-development,"DFID 6279 Contract Amendment No 1.pdf ",,,28/05/2014,27/05/2018,08/07/2013,NO,,Yes,Yes,No,Services,3774500,,21/05/2015,3774500,"[Mott MacDonald Ltd|Mott MacDonald House, 8-10 Sydenham Road, Croydon,  England, CR0 2EE, United Kingdom|||No|No]",,28/05/2014,27/05/2018,"Restricted ",
CA18/02311Instr184,Contract,"The Coal Authority",Awarded,2015-06-11T14:11:07Z,"Project Manager Secondment to Environment Team","Project Manager Secondment into Environment Team.  Published for transparency purposes only, procured via existing framework agreement",,"NG18 4RG","East Midlands","71541000 71300000 ",,procurement@coal.gov.uk,"200 Lichfield Lane","Berry Hill",Mansfield,"NG18 4RG",England,,gov.uk/coalauthority,"2311Instr184 Secondment Proposal.pdf 2311Instr184 Secondment Award.pdf 2311Instr184 Secondment Agreement.pdf ",,"Published for transparency purposes only.  Procured via existing framework agreement. ",17/03/2015,19/06/2015,16/03/2015,NO,,No,No,No,NotApplicable,18600,,17/03/2015,18600,"[Mott MacDonald Ltd|Mott Macdonald House
8-10 Sydenham Road
Croyden
CR0 2EE|||No|No]",,17/03/2015,19/06/2015,"NotApplicable ",
DIOCB2/016,Contract,"MINISTRY OF DEFENCE",Awarded,2015-05-29T13:50:21Z,"Principal Support Provider for HV Power Upgrade at RAF Waddington","Prinicipal Support Provider Direct  Award Notice For Contruction and Completion of HV Power Upgrade at RAF Waddington.",,,"East of England","71000000 ",,DIOComrcl-2d1a1@mod.uk,"RAF Wyton, Bazellgette Pavillion, First Floor, Desk 726D",,Huntingdon,"PE28 2EA",England,,,"Principal.tif Direct Award Notice.tif 20150529 DEMAND ORDER.tif CONTRACT DATA.tif ",,,31/05/2015,30/05/2016,07/05/2015,NO,,Yes,No,No,NotApplicable,142554.52,,07/05/2015,142453.19,"[Mott MacDonald Ltd|111 St Mary's Road
Sheffield
S2 4AP|||No|No]",,29/05/2015,30/05/2016," ",
7620116403,Contract,"FCO SERVICES",Awarded,2015-05-28T14:24:52Z,"Seismic Programme - Planning & Desk Study","Awarded - Call off from  FCO CPG Framework ref 2011/S 204-331733",,,"Any region","71240000 ",,CSCG.GovernanceSupport@fco.gov.uk,"Hanslope Park",,"Milton Keynes","MK19 7BH",England,,,,,"N/A ",09/02/2015,09/02/2015,09/02/2015,NO,,Yes,No,No,Products,11116.1,,09/02/2015,11116.1,"[Mott Macdonald Ltd|CR9 2UL|||No|No]",,09/02/2015,09/02/2015," ",
305,Contract,"DEPARTMENT FOR EDUCATION",Awarded,2015-05-28T14:18:14Z,"National support contractor 2015/16 for the Early Learning for Two Year Olds programme","National support contractor 2015/16 for the Early Learning for Two Year Olds programme",,,"Any region","80000000 ","Will Plange",will.plange@education.gsi.gov.uk,"Early Education Entitlements Team",,Sheffield,"S1 4PQ",England,,,"305 National support contractor 2015-16 for the Early Learning for Two Year Olds programme.pdf ",,,01/04/2015,31/03/2016,18/03/2015,NO,,Yes,Yes,No,Services,585992,,19/03/2015,585992,"[Mott MacDonald Ltd|Mott MacDonald House, 8-10 Sydenham Road, Croydon CR0 2EE|||No|No]",,01/04/2015,31/03/2016,"Open ",
7620116405,Contract,"FCO SERVICES",Awarded,2015-05-28T14:15:32Z,"Seismic Programme - Planning & Desk Study","Awarded - Call off from  FCO CPG Framework ref 2011/S 204-331733",,,"Any region","71240000 ",,CSCG.GovernanceSupport@fco.gov.uk,"Hanslope Park",,"Milton Keynes","MK19 7BH",England,,,,,"N/A ",09/02/2015,09/02/2015,09/02/2015,NO,,Yes,No,No,Products,11622.68,,09/02/2015,11622.68,"[Mott Macdonald Ltd|CR9 2UL|||No|No]",,09/02/2015,09/02/2015," ",
7620116406,Contract,"FCO SERVICES",Awarded,2015-05-28T14:09:02Z,"Seismic Programme - Planning & Desk Study","Awarded - Call off from  FCO CPG Framework ref 2011/S 204-331733",,,"Any region","71240000 ",,CSCG.GovernanceSupport@fco.gov.uk,"Hanslope Park",,"Milton Keynes","MK19 7BH",England,,,,,"N/A ",09/02/2015,09/02/2015,09/02/2015,NO,,Yes,No,No,Products,30553.11,,09/02/2015,30553.11,"[Mott Macdonald Ltd|CR9 2UL|||No|No]",,09/02/2015,09/02/2015," ",
"TMT 053 Maintenance Assistance Vehicle (MAV) 2",Contract,"Highways Agency",Awarded,2015-05-18T08:37:13Z,"TMT 053 Maintenance Assistance Vehicle (MAV) 2","The primary aim of this project is to continue the development of the prototype Maintenance Assistance Vehicle (MAV) to assist with the maintenance of gantry mounted equipment, specifically Advanced Motorway Indicators (AMIs)",,,"Any region","71356000 ",,Transparencysgrm@highwaysengland.co.uk,Lateral,,Leeds,"LS11 9AT",England,,,,,,19/03/2015,18/01/2017,11/03/2015,NO,,No,No,No,NotApplicable,289993.63,,19/03/2015,289993.63,"[Mott MacDonald Ltd|Stoneham Place, Stoneham Lane, Nr Southampton, Eastleigh SO50 9NW|||No|No]",,19/03/2015,18/01/2017," ",
"DFID 6810",Contract,"DEPARTMENT FOR INTERNATIONAL DEVELOPMENT",Awarded,2015-03-27T15:27:17Z,"DFID 6810 Service Provider for Establishment and Management of Capacity and Policy Development Facility (CPDF) : Rwanda","Actual CPV code 75211200 - Foreign and Economic Aid Related Services

The Department for International Development (DFID) Rwanda is seeking a service provider to establish, manage and deliver the Capacity and Policy Development Facility (CPDF). The CPDF will support strengthening of the Government of Rwanda's capacity and systems development in key areas, to catalyse progress towards achieving national Social Protection Strategy Programme (SPSPR) objectives.  The CPDF will complement DFID’s non-budget support financial aid to Vision 2020 Umurenge Programme (Rwanda’s flagship social protection programme) under the SPSPR. The facility is expected to operate from January 2015 - January 2017. Indicative value of the CPDF is £2.2m.",,,"Any region","75211000 ","Public Enquiry Point",enquiry@dfid.gov.uk,"Department for International Development (DFID)","Abercrombie House","EAST KILBRIDE","G75 8EA",Scotland,"+44 (0) 1355 84 3132",https://www.gov.uk/government/organisations/department-for-international-development,"PO 6810 Call Down Contract.zip ",,"Call down Contract from Framework ",05/01/2015,04/01/2017,14/08/2014,NO,,Yes,Yes,No,Services,2199905,,05/01/2015,2199905,"[Mott MacDonald Ltd|MOTT MACDONALD HOUSE, 8-10 SYDENHAM ROAD, CROYDON, CR0 2EE|||No|No]",,05/01/2015,04/01/2017,"Restricted ",
7620113617,Contract,"FCO SERVICES",Awarded,2015-03-20T14:12:09Z,"Seismic Programme-Planning & Desk Study","Seismic Programme - Planning & Desk Study - Call Off from FCO CPG Framework - Contract Ref 2011/S 204-331733",,"MK19 7BH","South East","71240000 ",,CSCG.GovernanceSupport@fco.gov.uk,"Hanslope Park",,"Milton Keynes","MK19 7BH",England,,,,,"N/A ",29/04/2014,29/04/2014,29/04/2014,NO,,Yes,No,No,Services,98551.77,,29/04/2014,98551.77,"[Atkins Ltd|KT18 5BW|||No|No][Mott Macdonald Ltd|CR9 2UL|||No|No][Mott Macdonald Ltd|CR9 2UL|||No|No]",,29/04/2014,29/04/2014," ",
7620113618,Contract,"FCO SERVICES",Awarded,2015-03-20T14:06:03Z,"Seismic Programme-Planning & Desk Study","Seismic Programme - Planning & Desk Study - Call Off from FCO CPG Framework - Contract Ref 2011/S 204-331733",,"MK19 7BH","South East","71240000 ",,CSCG.GovernanceSupport@fco.gov.uk,"Hanslope Park",,"Milton Keynes","MK19 7BH",England,,,,,"N/A ",29/04/2014,29/04/2014,29/04/2014,NO,,Yes,No,No,Services,24811.6,,29/04/2014,24811.6,"[Atkins Ltd|KT18 5BW|||No|No][Mott Macdonald Ltd|CR9 2UL|||No|No][Mott Macdonald Ltd|CR9 2UL|||No|No]",,29/04/2014,29/04/2014," ",
2895,Contract,"SOUTH YORKSHIRE PASSENGER TRANSPORT EXECUTIVE",Awarded,2019-11-19T12:10:50Z,"Engineering Consultancy Services Framework","LOT 1 - HIGHWAYS / PARK & RIDE / INTERCHANGES
LOT 2 - LIGHT RAIL
LOT 3 - HEAVY RAIL
LOT 4 - FACILITIES MANAGEMENT & SUSTAINABILITY
LOT 5 - STRATEGY & POLICY

South Yorkshire Passenger Transport Executive is seeking to appoint suitably experienced providers of the above Services.

SYPTE intends to set up a Framework for the Engineering Services split into 5 Lots which are detailed below.  Suitably experienced providers are invited to express an interest in any or all Lots as appropriate to them.

Each Framework Lot will be for a duration of 4 years from 1st September 2019 to 31st August 2023.  The Framework will also be available for use by Barnsley, Doncaster, Rotherham and Sheffield Combined Authority.

Lot 1 - Highways / Park & Ride / Interchanges
Estimated total contract value (2019 - 2023): £1,000,000.00

To provide technical advice and services relating to highways, park and ride, and interchanges. Lot 1 covers a wide range of services, which may include route assessments, review and audit, feasibility studies and proposal impact appraisals. Highway engineering may include the design of traffic control and bus priority measures, design of park & ride / interchanges, as well as highway modelling to support scheme development, implementation and appraisal.  


Lot 2 - Light Rail
Estimated Total Contract Value (2019 - 2023): £1,000,000.00

Technical advice and services relating to light railway systems including investigation, planning, design, operations and maintenance activities. 

Lot 3 - Heavy Rail
Estimated Total Contract Value (2019 - 2023): £500,000.00

Technical advice and services relating to heavy railway systems including investigation, planning, design, operations and maintenance activities.

Lot 4 - Facilities Management & Sustainability
Estimated Total Contract Value (2019 - 2023): £100,000.00

To provide facilities management, sustainability advice and professional services.

Lot 5 - Strategy & Policy
Estimated Total Contract Value (2019 - 2023): £100,000.00

Professional advice and services relating to transport strategies and policies.",,,"Yorkshire and the Humber","71240000 ",-,legal.admin@sypte.co.uk,"11 Broad Street West",,SHEFFIELD,S12BQ,England,-,www.sypte.co.uk/contracts,,,"Full documentation is available to download from www.sypte.co.uk/contracts",01/09/2019,31/08/2023,31/05/2019,YES,2895,Yes,No,No,Services,0,2700000,12/08/2019,2700000,"[WSP UK Ltd|Three White Rose Office Park
Millshaw Park Lane
Leeds
LS11 0DL|COMPANIES_HOUSE|01383511|No|No][Pell Frischmann Consultants Ltd|George House
George Street
Wakefield 
WF1 1LY|COMPANIES_HOUSE|1777946|No|No][Ove Arup & Partners Ltd|3 St Pauls Place
Norfolk Street
Sheffield
S1 2JE|COMPANIES_HOUSE|1312453|No|No][Mott Macdonald ltd|Derwent House
150 Arundel Gate
Sheffield
S1 2JY|COMPANIES_HOUSE|1243967|No|No][Ove Arup & Partners Ltd|3 St Pauls Place
Norfolk Street
Sheffield
S1 2JE|COMPANIES_HOUSE|1312453|No|No][Aecom Ltd|4 Bedford Park
Croydon
CR0 2AP|COMPANIES_HOUSE|1846493|No|No][Ove Arup & Partners Ltd|3 St Pauls Place
Norfolk Street
Sheffield
S1 2JE|COMPANIES_HOUSE|1312453|No|No][Aecom Ltd|12 Regan Way
Nottingham
NG9 6RZ|COMPANIES_HOUSE|1846493|No|No][Arcadis Consulting UK Ltd|1st Floor
Artemis House
Eboracum Way
York
WO31 7RE|COMPANIES_HOUSE|2212959|No|No][Ove Arup & Partners Ltd|3 St Pauls Place
Sheffield
S1 2JE|COMPANIES_HOUSE|1312453|No|No][Pell Frischmann Consultants Ltd|George Street
Wakefield
WF1 1LY|COMPANIES_HOUSE|1777946|No|No][WSP UK Ltd|Three White Rose Office Park
Millshaw Park Lane
Leeds
LS11 0DL|COMPANIES_HOUSE|01383511|No|No][Aecom Ltd|2 City Walk
Leeds
LS11 9AR|COMPANIES_HOUSE|1846493|No|No][Pell Frischmann Consultants Ltd|George Street
Wakefield
WF1 1LY|COMPANIES_HOUSE|1777946|No|No][Ove Arup & Partners Ltd|3 St Pauls Place
Sheffield
S1 2JE|COMPANIES_HOUSE|1312453|No|No]","Adrian Kemp",01/09/2019,31/08/2023,"OpenOJEU ",
